61,0.66415,0.0092039
64,0.62647,0.011074
67,0.58276,0.013512
70,0.53121,0.016828
73,0.46884,0.021649
76,0.39013,0.029549
79,0.282,0.046438
82,0.11588,0.12841
86,0.055295,0.3059
90,0.044408,0.43313
94,0.040584,0.53919
98,0.039232,0.63492
102,0.039141,0.72492
106,0.039857,0.81159
111,0.041181,0.89644
115,0.043024,0.98045
120,0.04535,1.0643
125,0.048158,1.1487
131,0.051461,1.2338
136,0.055281,1.3202
142,0.05964,1.408
148,0.064557,1.4975
155,0.07004,1.589
161,0.076091,1.6826
168,0.082703,1.7786
175,0.089866,1.8771
183,0.097571,1.9783
191,0.10582,2.0826
199,0.11461,2.1901
207,0.12398,2.3011
216,0.13398,2.4159
225,0.14468,2.5347
235,0.15617,2.6578
245,0.1686,2.7856
255,0.1821,2.9182
266,0.19687,3.056
277,0.21312,3.1992
289,0.23109,3.3482
302,0.25107,3.503
314,0.27336,3.664
328,0.29832,3.8313
342,0.32634,4.0052
356,0.35785,4.1856
372,0.3933,4.3726
387,0.43317,4.5661
404,0.4779,4.7659
421,0.52788,4.9717
439,0.58336,5.183
458,0.64439,5.3994
477,0.71074,5.6203
498,0.78186,5.8455
519,0.85697,6.075
541,0.93525,6.3099
564,1.0162,6.5519
588,1.1005,6.8042
613,1.1911,7.0711
639,1.2952,7.3576
666,1.4286,7.6672
695,1.6203,7.9931
724,1.9115,8.2933
755,2.3052,8.4555
787,2.6523,8.3611
821,2.7061,8.1106
856,2.4465,7.9982
892,2.0948,8.1553
930,1.8089,8.499
970,1.612,8.9296
1011,1.4821,9.3982
1054,1.3974,9.8877
1099,1.344,10.393
1146,1.3136,10.915
1195,1.3012,11.452
1246,1.3039,12.007
1299,1.3197,12.581
1354,1.3476,13.173
1412,1.3868,13.786
1472,1.437,14.421
1535,1.4979,15.077
1600,1.5694,15.757
1668,1.6518,16.46
1739,1.7451,17.188
1813,1.8497,17.942
1890,1.9659,18.723
1971,2.0942,19.531
2055,2.2349,20.367
2142,2.3887,21.233
2233,2.5562,22.128
2328,2.7379,23.054
2427,2.9346,24.012
2531,3.1468,25.002
2638,3.3754,26.025
2751,3.6209,27.082
2868,3.8841,28.173
2990,4.1657,29.3
3117,4.4664,30.463
3250,4.7867,31.662
3388,5.1273,32.898
3532,5.4887,34.172
3683,5.8714,35.484
3839,6.2757,36.836
4003,6.7019,38.228
4173,7.1501,39.66
4351,7.6206,41.135
4536,8.1133,42.652
4729,8.6281,44.214
4930,9.1649,45.821
5140,9.7236,47.476
5359,10.304,49.18
5587,10.906,50.936
5825,11.53,52.747
6073,12.175,54.615
6331,12.843,56.545
6601,13.534,58.539
6882,14.25,60.601
7175,14.991,62.736
7480,15.76,64.948
7798,16.56,67.242
8130,17.394,69.62
8476,18.266,72.089
8837,19.179,74.651
9213,20.14,77.311
9605,21.153,80.072
10015,22.224,82.936
10441,23.359,85.906
10885,24.565,88.985
11348,25.849,92.173
11831,27.217,95.47
12335,28.677,98.878
12860,30.235,102.39
13407,31.898,106.02
13978,33.672,109.75
14573,35.565,113.59
15193,37.582,117.52
15840,39.728,121.56
16514,42.01,125.68
17216,44.432,129.9
17949,46.998,134.2
18713,49.712,138.58
19510,52.578,143.04
20340,55.597,147.57
21206,58.773,152.16
22108,62.105,156.81
23049,65.596,161.51
24030,69.244,166.26
25053,73.05,171.06
26119,77.013,175.89
27230,81.13,180.76
28389,85.4,185.65
29598,89.82,190.58
30857,94.387,195.53
32170,99.098,200.5
33540,103.95,205.49
34967,108.94,210.5
36455,114.06,215.53
38007,119.31,220.57
39624,124.69,225.63
41311,130.18,230.71
43069,135.8,235.82
44902,141.53,240.94
46813,147.37,246.09
48805,153.32,251.27
50882,159.38,256.48
53048,165.54,261.73
55305,171.8,267.01
57659,178.17,272.34
60113,184.63,277.72
62671,191.19,283.15
65339,197.85,288.63
68119,204.61,294.18
71019,211.47,299.8
74041,218.42,305.49
77192,225.47,311.26
80478,232.63,317.11
83903,239.88,323.05
87473,247.24,329.08
91196,254.71,335.21
95078,262.28,341.45
99124,269.96,347.79
103340,277.76,354.25
107740,285.67,360.82
112330,293.7,367.52
117110,301.85,374.34
122090,310.12,381.3
127290,318.52,388.4
132700,327.05,395.64
138350,335.72,403.03
144240,344.53,410.57
150380,353.48,418.26
156780,362.57,426.12
163450,371.82,434.15
170410,381.22,442.34
177660,390.78,450.71
185220,400.5,459.26
193100,410.39,468.0
201320,420.45,476.93
209890,430.68,486.05
218820,441.1,495.37
228140,451.71,504.9
237850,462.5,514.63
247970,473.49,524.58
