1900,4.1117,0
1920,4.1094,0
1940,4.1072,0
1960,4.105,0
1980,4.1029,0
2000,4.1008,0
2050,4.0959,0
2100,4.0914,0
2150,4.0872,0
2200,4.0832,0
2250,4.0795,0
2300,4.0761,0
2400,4.0698,0
2500,4.0642,0
2600,4.0593,0
2700,4.0549,0
2800,4.0509,0
2900,4.0474,0
3000,4.0442,0
3200,4.0387,0
3400,4.0341,0
3600,4.0302,0
3800,4.027,0
4000,4.0242,0
4250,4.0212,0
4500,4.0188,0
4750,4.0167,0
5000,4.0149,0
5500,4.012,0
6000,4.0098,0
6500,4.0081,0
7000,4.0068,0
8000,4.0048,0
9000,4.0034,0
10000,4.0025,0
11000,4.0017,0
12000,4.0012,0
13000,4.0008,0
14000,4.0004,0
15000,4.0001,0
16000,3.9999,0
17000,3.9997,0
18000,3.9996,0
