250,1.25598,0.75529
251,1.26603,0.76012
252,1.27622,0.76463
253,1.28654,0.76882
254,1.29696,0.77268
255,1.30747,0.7762
256,1.31807,0.77939
257,1.32872,0.78224
258,1.33943,0.78474
259,1.35016,0.7869
260,1.36091,0.78871
261,1.37166,0.79018
262,1.38239,0.7913
263,1.39309,0.79208
264,1.40373,0.79252
265,1.41431,0.79263
266,1.42481,0.79241
267,1.43522,0.79187
268,1.44552,0.79101
269,1.45569,0.78984
270,1.46573,0.78838
271,1.47562,0.78662
272,1.48535,0.78459
273,1.4949,0.78228
274,1.50428,0.77972
275,1.51347,0.77691
276,1.52245,0.77386
277,1.53123,0.7706
278,1.5398,0.76712
279,1.54815,0.76344
280,1.55627,0.75958
281,1.56417,0.75555
282,1.57183,0.75135
283,1.57925,0.74701
284,1.58644,0.74254
285,1.5934,0.73794
286,1.60011,0.73323
287,1.60659,0.72842
288,1.61283,0.72353
289,1.61883,0.71856
290,1.6246,0.71353
291,1.63014,0.70844
292,1.63545,0.7033
293,1.64054,0.69813
294,1.6454,0.69294
295,1.65005,0.68773
296,1.65449,0.68251
297,1.65871,0.67728
298,1.66274,0.67206
299,1.66656,0.66686
300,1.6702,0.66167
301,1.67365,0.65651
302,1.67691,0.65138
303,1.68,0.64628
304,1.68292,0.64123
305,1.68567,0.63621
306,1.68826,0.63125
307,1.6907,0.62634
308,1.69299,0.62148
309,1.69513,0.61668
310,1.69714,0.61195
311,1.69901,0.60727
312,1.70076,0.60266
313,1.70238,0.59812
314,1.70389,0.59364
315,1.70528,0.58924
316,1.70657,0.5849
317,1.70775,0.58064
318,1.70884,0.57645
319,1.70983,0.57233
320,1.71072,0.56829
321,1.71154,0.56431
322,1.71227,0.56042
323,1.71292,0.55659
324,1.71349,0.55284
325,1.714,0.54916
326,1.71444,0.54556
327,1.71481,0.54203
328,1.71512,0.53857
329,1.71538,0.53518
330,1.71557,0.53186
331,1.71572,0.52861
332,1.71582,0.52543
333,1.71586,0.52232
334,1.71587,0.51928
335,1.71583,0.5163
336,1.71575,0.51339
337,1.71563,0.51054
338,1.71548,0.50776
339,1.7153,0.50504
340,1.71508,0.50238
341,1.71483,0.49978
342,1.71455,0.49725
343,1.71425,0.49477
344,1.71392,0.49235
345,1.71357,0.48999
346,1.7132,0.48768
347,1.7128,0.48543
348,1.71239,0.48323
349,1.71196,0.48109
350,1.71151,0.47899
