400,1.5,2.99
420,1.61,2.95
440,1.91,2.98
460,2.0,3.0
480,2.02,3.04
500,2.13,3.07
520,2.2,3.08
540,2.23,3.15
560,2.29,3.17
580,2.29,3.23
600,2.27,3.25
620,2.28,3.25
640,2.27,3.3
660,2.27,3.36
680,2.23,3.38
700,2.22,3.41
720,2.17,3.44
740,2.13,3.47
760,2.11,3.62
780,2.06,3.72
800,2.05,3.85
820,2.01,3.9
840,2.0,4.03
850,1.92,4.06
880,1.86,4.16
900,1.83,4.32
920,1.8,4.41
950,1.71,4.62
980,1.71,4.8
1000,1.66,4.94
1050,1.59,5.37
1100,1.52,5.66
1200,1.43,6.31
1300,1.38,7.04
1400,1.35,7.64
1500,1.39,8.24
1600,1.48,8.96
1700,1.49,9.61
1800,1.68,10.3
1900,1.67,11.0
2000,1.75,11.6
2100,1.83,12.2
2200,2.26,13.1
2300,2.33,13.6
2400,2.51,14.0
2500,2.4,14.4
2600,2.58,15.3
2800,3.17,16.3
3000,3.65,17.3
3500,4.55,19.8
4000,5.62,22.2
4220,5.79,23.4
4500,6.72,25.1
4700,7.46,26.8
5000,8.06,27.7
5500,9.2,29.6
6000,10.4,31.0
6200,10.7,32.7
6500,11.5,33.9
6800,12.5,34.8
7000,13.1,36.2
7500,15.1,37.4
8000,16.3,38.8
9000,19.2,41.0
10000,22.4,44.3
