206,1.3106,2.2934
207,1.3191,2.3145
208,1.3278,2.3361
209,1.3369,2.3583
210,1.3464,2.3811
211,1.3563,2.4047
212,1.3666,2.4289
214,1.3774,2.4539
215,1.3886,2.4797
216,1.4005,2.5064
217,1.4129,2.5339
218,1.4261,2.5623
219,1.44,2.5918
220,1.4547,2.6222
222,1.4704,2.6537
223,1.4871,2.6864
224,1.5049,2.7203
225,1.524,2.7554
226,1.5446,2.7918
228,1.5667,2.8296
229,1.5906,2.8687
230,1.6165,2.9094
231,1.6447,2.9515
233,1.6754,2.9951
234,1.709,3.0401
235,1.7458,3.0867
237,1.7863,3.1346
238,1.8308,3.1838
239,1.8799,3.2341
241,1.9343,3.2852
242,1.9944,3.3368
244,2.061,3.3882
245,2.1348,3.4389
246,2.2163,3.4879
248,2.3063,3.534
249,2.4052,3.5757
251,2.5132,3.6114
252,2.6304,3.6389
254,2.7559,3.656
255,2.8887,3.6603
257,3.0267,3.6493
259,3.1671,3.6213
260,3.3062,3.5749
262,3.4399,3.5101
264,3.564,3.4278
265,3.6747,3.3306
267,3.7691,3.2218
269,3.8454,3.1056
270,3.9032,2.9862
272,3.9433,2.8675
274,3.9673,2.753
276,3.9775,2.6449
278,3.9762,2.545
279,3.9661,2.4543
281,3.9492,2.3729
283,3.9277,2.3009
285,3.9032,2.2378
287,3.877,2.183
289,3.8503,2.1358
291,3.8238,2.0956
293,3.7983,2.0616
295,3.7743,2.0331
297,3.752,2.0096
300,3.7317,1.9904
302,3.7136,1.975
304,3.6979,1.9629
306,3.6845,1.9538
308,3.6736,1.9472
311,3.6651,1.9429
313,3.6591,1.9405
315,3.6555,1.9397
318,3.6543,1.9405
320,3.6555,1.9424
323,3.659,1.9455
325,3.665,1.9494
328,3.6732,1.9541
330,3.6837,1.9595
333,3.6966,1.9653
336,3.7118,1.9716
338,3.7293,1.9782
341,3.7491,1.985
344,3.7713,1.992
347,3.7959,1.9989
350,3.823,2.0059
353,3.8526,2.0128
356,3.8848,2.0195
359,3.9197,2.0259
362,3.9574,2.032
365,3.9981,2.0377
368,4.0419,2.0428
372,4.0891,2.0474
375,4.1398,2.0513
378,4.1944,2.0543
382,4.2532,2.0565
385,4.3165,2.0575
389,4.3848,2.0574
393,4.4587,2.0558
396,4.5386,2.0528
400,4.6252,2.048
404,4.7187,2.0416
408,4.8193,2.0337
412,4.9256,2.0249
416,5.0335,2.017
420,5.1333,2.0139
425,5.2088,2.0215
429,5.2163,1.9748
433,5.082,1.6611
438,4.9573,1.4432
443,4.8338,1.2573
447,4.7159,1.084
452,4.6069,0.91489
457,4.5079,0.74554
462,4.4196,0.57364
467,4.3497,0.47218
473,4.2958,0.46313
478,4.2462,0.45342
484,4.2004,0.44314
489,4.158,0.43233
495,4.1187,0.42105
501,4.0822,0.40936
507,4.0481,0.39731
513,4.0162,0.38494
520,3.9864,0.37229
526,3.9584,0.35942
533,3.9322,0.34637
540,3.9076,0.33317
547,3.8844,0.31988
554,3.8627,0.30653
562,3.8423,0.29317
569,3.8231,0.27984
577,3.8052,0.2666
585,3.7883,0.25348
594,3.7726,0.24053
602,3.7578,0.22782
611,3.7441,0.21538
620,3.7314,0.20326
630,3.7197,0.19151
639,3.7088,0.18017
649,3.6989,0.16927
659,3.6899,0.1588
670,3.6818,0.14869
681,3.6745,0.13873
692,3.6681,0.12802
704,3.6549,0.11392
716,3.6423,0.11165
728,3.6329,0.10992
741,3.625,0.10775
755,3.6183,0.10506
769,3.6126,0.10173
783,3.6077,0.097601
798,3.6038,0.092432
814,3.6007,0.085863
830,3.5984,0.077266
846,3.597,0.06533
864,3.5964,0.045715
882,3.5665,0.017586
901,3.5442,0.017184
921,3.528,0.016758
942,3.5144,0.016327
964,3.5023,0.015895
986,3.4913,0.015465
1010,3.4811,0.015037
1035,3.4717,0.014613
1062,3.4628,0.014192
1089,3.4544,0.013776
1119,3.4465,0.013363
1149,3.4389,0.012954
1182,3.4318,0.01255
1216,3.4249,0.012149
1253,3.4184,0.011752
1291,3.4122,0.011359
1332,3.4063,0.01097
1376,3.4007,0.010584
1423,3.3953,0.010202
1473,3.3901,0.0098236
1527,3.3852,0.0094483
1585,3.3806,0.0090761
1648,3.3761,0.008707
1715,3.3719,0.0083408
1789,3.3678,0.0079774
1869,3.364,0.0076168
1956,3.3604,0.0072587
2052,3.3569,0.006903
2158,3.3537,0.0065497
2276,3.3506,0.0061986
2407,3.3477,0.0058496
2554,3.345,0.0055025
2720,3.3425,0.0051573
2909,3.3401,0.0048139
3127,3.3379,0.0044721
3379,3.3359,0.0041317
3677,3.334,0.0037928
4031,3.3323,0.0034551
4461,3.3308,0.0031186
4994,3.3294,0.0027831
5671,3.3282,0.0024486
6561,3.3271,0.0021148
7783,3.3262,0.0017818
9563,3.3255,0.0014494
12398,3.3249,0.0011175
