360,2.67,0.606
362,2.66,0.632
363,2.651,0.66
365,2.641,0.688
366,2.633,0.719
368,2.625,0.751
370,2.619,0.784
371,2.613,0.819
373,2.609,0.856
374,2.606,0.894
376,2.605,0.934
378,2.606,0.976
379,2.609,1.019
381,2.614,1.063
382,2.623,1.108
384,2.634,1.155
386,2.648,1.203
387,2.665,1.251
389,2.686,1.299
390,2.711,1.347
392,2.74,1.395
394,2.772,1.442
395,2.809,1.488
397,2.85,1.532
398,2.895,1.574
400,2.943,1.613
402,2.996,1.648
403,3.051,1.68
405,3.109,1.707
406,3.17,1.73
408,3.233,1.747
410,3.296,1.758
411,3.36,1.764
413,3.423,1.764
414,3.484,1.759
416,3.544,1.748
418,3.6,1.732
419,3.652,1.713
421,3.7,1.689
422,3.743,1.663
424,3.781,1.635
426,3.813,1.607
427,3.841,1.578
429,3.863,1.551
430,3.881,1.526
432,3.895,1.503
434,3.906,1.484
435,3.915,1.469
437,3.922,1.459
438,3.929,1.453
440,3.937,1.453
442,3.947,1.457
443,3.96,1.466
445,3.979,1.479
446,4.003,1.494
448,4.035,1.51
450,4.074,1.526
451,4.122,1.539
453,4.178,1.546
454,4.239,1.545
456,4.306,1.535
458,4.374,1.513
459,4.441,1.48
461,4.504,1.436
462,4.56,1.382
464,4.607,1.321
466,4.644,1.254
467,4.671,1.186
469,4.688,1.117
470,4.696,1.05
472,4.697,0.986
474,4.69,0.926
475,4.678,0.871
477,4.663,0.821
478,4.644,0.775
480,4.624,0.735
482,4.601,0.699
483,4.578,0.667
485,4.554,0.64
486,4.531,0.616
488,4.508,0.595
490,4.485,0.578
491,4.463,0.563
493,4.442,0.552
494,4.422,0.542
496,4.404,0.535
498,4.387,0.53
499,4.371,0.527
501,4.358,0.526
502,4.346,0.526
504,4.337,0.527
506,4.329,0.529
507,4.324,0.532
509,4.322,0.535
510,4.322,0.537
512,4.324,0.539
514,4.328,0.54
515,4.335,0.539
517,4.343,0.537
518,4.352,0.532
520,4.362,0.524
522,4.372,0.514
523,4.382,0.502
525,4.39,0.487
526,4.397,0.47
528,4.402,0.451
530,4.406,0.432
531,4.407,0.411
532,4.406,0.4
533,4.406,0.391
534,4.403,0.37
536,4.397,0.35
538,4.391,0.331
539,4.382,0.312
541,4.373,0.295
542,4.363,0.278
544,4.351,0.263
546,4.339,0.249
547,4.326,0.236
549,4.313,0.224
550,4.3,0.214
552,4.286,0.204
554,4.273,0.195
555,4.259,0.187
557,4.245,0.18
558,4.232,0.174
560,4.218,0.168
562,4.204,0.163
563,4.191,0.159
565,4.178,0.155
566,4.164,0.152
568,4.151,0.15
570,4.138,0.148
571,4.125,0.147
573,4.111,0.146
574,4.098,0.145
576,4.085,0.145
578,4.072,0.146
579,4.059,0.147
581,4.046,0.149
582,4.032,0.151
584,4.019,0.154
586,4.005,0.158
587,3.991,0.162
589,3.977,0.167
590,3.963,0.173
592,3.948,0.18
594,3.933,0.187
595,3.918,0.197
597,3.902,0.207
598,3.886,0.219
600,3.869,0.233
602,3.852,0.249
603,3.834,0.268
605,3.817,0.29
606,3.799,0.316
